dlMaxRetxThreshold,dlPollByte,dlPollPDU,dlTPollRetr,dlTProhib,dlTReassembly,ulMaxRetxThreshold,ulPollByte,ulPollPDU,ulTPollRetr,ulTProhib,ulTReassembly,id
t8,mB40,p8192,ms1000,ms2400,ms170,t4,kB6000,p16,ms2000,ms500,ms160,959b22ccb19efa147b933096fb6e2a96edd9470a9b45a1775c002b0724798cf3
t32,mB16,p49152,ms100,ms800,ms200,t2,mB16,p49152,ms800,ms80,ms80,454940e06120eac3a6b40112324c3080e164ccb6f94a05280cf4d6eafe1f313a
t3,kB25,p65536,ms250,ms20,ms100,t8,kB6000,p40960,ms200,ms500,ms40,060297b8ffbf694d43aee744af752729a85cf8fc6e8a78dc3c2ebc9ee755e564
t6,mB30,p16,ms4000,ms40,ms180,t6,kB6000,p32,ms200,ms40,ms200,616d37bbb653cc687275790a8513e9bf3576a2aee103a95a93911db6ee57be1b
t4,kB6000,p8192,ms100,ms40,ms60,t6,kB1000,p4096,ms1000,ms40,ms60,71141a850ee751c01b9dfb8943b26a9f7ca8c3094ee8c03229b7638eadbc9d38
t16,kB6000,p40960,ms350,ms40,ms200,t4,kB1000,p40960,ms150,ms40,ms80,1c4e8ed9abeae33a7e926d30286a6cf8bf84e9e5f2c0a1e37b0c5812eecc09dc
t3,kB25,p40960,ms200,ms60,ms5,t2,mB16,p40960,ms350,ms2000,ms180,5408d0c7cb6a36b75d4e4f5ace443810596a298597a6463110952a4c23b372ed
t3,mB20,p16,ms350,ms40,ms5,t16,mB16,p128,ms4000,ms150,ms10,903f3fe8a2e7bae06c0bfc0dfd73e879017da291f58743bd4a2fbec51dac587f
t16,mB25,p49152,ms800,ms200,ms10,t32,mB30,p40960,ms50,ms800,ms80,9d59b3bff76f1ea8ef909294c15084370643d3f32f9b5e6517d55e5ca10a5c65
t4,kB1000,p65536,ms400,ms60,ms140,t2,mB30,p4096,ms50,ms80,ms5,1990ebc0977bd90cf085f4ed690304ceb75b9283a98e6d122d1bbf15e7e1e269
t4,kB8,p8192,ms800,ms150,ms160,t2,kB6000,p49152,ms250,ms80,ms10,a173667f9075b6dd5a1697ebc0c7c84fd5c02c47c5259df580ad349d1a1bcbcb
t6,mB40,p16384,ms800,ms80,ms10,t2,mB30,p16,ms250,ms500,ms80,21b8b68a142c52a9348c687623d16f8e60b1b49bb0dfe0732e1a54f8111b6680
t8,mB30,p128,ms200,ms1200,ms100,t2,kB100,p8192,ms1000,ms80,ms5,532617d0f4118453d0ca570c269d3c0e28c9bdc437b20329da8205efa9a3a6f9
t3,kB8,p16384,ms800,ms60,ms100,t8,mB25,p16384,ms2000,ms1200,ms10,1363b849cb17993126e17c469cc9344412f488c14dc15b8a576eeb146e1440a9
t16,mB8,p16384,ms300,ms60,ms80,t3,mB25,p65536,ms250,ms150,ms120,acb8d38366154c5317501dea4b93de1616492f0e32bf38b4b29f7afa12048c72
t16,mB8,p65536,ms4000,ms60,ms40,t3,mB8,p49152,ms150,ms60,ms180,4693a99c549577df09ce8be63f9c11a5fbcf9e524b5753207007ce2c31e6f653
t2,mB20,p57344,ms4000,ms40,ms40,t16,mB8,p32,ms200,ms300,ms40,c56c76902e499b845d52b3594a32a288e8ba28fe80ee5411238fd381ce39ee2d
t16,mB16,p4096,ms800,ms800,ms20,t4,mB40,p16384,ms500,ms40,ms80,01260349edcd07f7d0ee75bd3eec812545338bdf05499778c393771e9dfbcdf9
t8,mB16,p49152,ms350,ms2000,ms100,t4,kB25,p16,ms200,ms20,ms100,0ae7a0e55aa746b860d1782b2e2503c29a1121f83c63a4dc656193af49d02bee
t8,mB8,p32,ms500,ms200,ms170,t32,mB20,p32768,ms50,ms100,ms120,166e02b23b70cccbf795f06c79f4c77b22d397edfd07d410215a4baeae08f011
t16,mB25,p4096,ms50,ms150,ms80,t3,mB8,p57344,ms50,ms800,ms80,003c870e5f9a8edc21cd0f473ff91055e6cf0b6e4a32320a5e41004881235d10
t6,mB25,p8192,ms150,ms80,ms80,t6,mB20,p16384,ms350,ms100,ms10,ac3334c01d75a9c8c9b58714236eb43fb7c8e4f180926474c2b417221cd12cfb
t3,kB500,p512,ms1000,ms1200,ms10,t6,mB8,p4096,ms500,ms800,ms140,e62d078b399e49dab0327c36b67d61738b63b327d786cf5690e2b2f38493587d
t3,mB30,p65536,ms500,ms1200,ms10,t32,kB25,p8192,ms300,ms800,ms10,ca8e0da4b4cec2f412762fd8e30fd1fa5b934a07cbb89b72759c46b8678b01e9
t2,mB30,p16384,ms200,ms1200,ms5,t2,mB20,p32768,ms350,ms80,ms140,7dcf5b79e0c92f887640b8ca586b8639a6e0841998727a426dbcdc92f02a52e4
t16,mB16,p57344,ms100,ms20,ms5,t6,kB100,p128,ms300,ms100,ms140,5f117538d44a8552f631eec45eda32ec5ba939cdaf27220b2901a51d91dee6a4
t2,mB40,p32,ms200,ms60,ms5,t32,kB25,p57344,ms50,ms800,ms100,66336e27bb060c838526f95425bfbba1ece5709bee5de37fa0cde8f2cdbd9962
t2,kB1000,p65536,ms800,ms500,ms5,t32,kB6000,p32768,ms150,ms300,ms180,03816610392330d729d91441e19b59ce549340599c606b76638fbea2a9122dbb
t8,kB6000,p65536,ms300,ms150,ms20,t16,kB25,p4096,ms150,ms200,ms180,4231c490e53e926cbb378a0eea9b8f57b0ea2daac3ae7ac649bf4870b7a9d476
t32,kB25,p57344,ms250,ms500,ms10,t3,kB500,p32,ms300,ms800,ms40,40115c99a890085bab630b51298665445fb7ff44d0b8913dea615ee7cd239a4c
t4,kB6000,p57344,ms50,ms80,ms180,t2,kB1000,p512,ms2000,ms2400,ms100,f5a25506ea1f2cee73b5f4ee6e00d5ae391427438714094bc1b777d92cbf83d0
t4,kB500,p16,ms300,ms100,ms60,t32,kB500,p16384,ms500,ms500,ms100,2b64ac3d8b1592feb785c8022eecb4e8c0440dade7ff6a31d3b22c97fa1a270b
t16,kB1000,p16,ms100,ms150,ms60,t16,mB30,p32768,ms50,ms500,ms10,533742570420fb7fdd1e8a02491295f26a200c587ca9f736e707968c5a6afcdd
t4,kB8,p16,ms800,ms60,ms140,t4,kB100,p32768,ms50,ms2000,ms140,029ff123c585943c45c465970e7fb0b6548cccea35a0235e383d727e5f164819
t32,mB8,p8192,ms200,ms200,ms200,t4,mB16,p57344,ms1000,ms500,ms40,e910cab99dc60c1d89b7e29226de63471bed3edfb7c7e39d939964cb903db083
t3,kB25,p49152,ms150,ms150,ms40,t4,kB8,p16,ms500,ms20,ms200,45d38e8c2f688f12939a1097bf24bf151c3754c4cf59bac9aee6e60ea7aab47d
t6,kB100,p65536,ms400,ms150,ms200,t8,kB6000,p16,ms50,ms2400,ms40,e41b134bb897faa6002f56ebae18edd596f9475f268d01252199d45af83fc124
t4,kB100,p65536,ms50,ms200,ms160,t4,kB500,p8192,ms800,ms80,ms170,efd38aecc9be264b47983ae3fd4eb2420d7998fbcccad64094fab32cf47fcc3c
t6,kB6000,p32768,ms50,ms800,ms160,t6,kB8,p65536,ms50,ms800,ms170,cfdd48ddfb09e48c61f33bdcfc0f4076da769052573d85ab4706a43987b8ea0a
t6,kB6000,p40960,ms200,ms40,ms80,t32,kB100,p512,ms100,ms20,ms5,52f20012be71843fc85a5bdf98d444a35a755abe12c53d735c71658dfec8ef02
t2,kB8,p49152,ms1000,ms100,ms100,t4,kB1000,p16,ms400,ms40,ms40,73bcaf0d489073561009705a9513bfdd272b99930f171488c838a58addf49f46
t2,mB16,p128,ms200,ms20,ms20,t16,kB6000,p512,ms150,ms200,ms170,ec4770d08111b6f153c14a144d1207fe40119136ecf6a6e7a1479e51ab1b8aa1
t2,mB40,p16384,ms50,ms150,ms5,t8,mB16,p4096,ms2000,ms40,ms140,81df57285d8d7bdf2fda5ee2eaaa3195ae4fe205dc8eb494ba87af643a1beb64
t2,kB1000,p16384,ms200,ms20,ms140,t2,kB25,p512,ms800,ms100,ms200,b67834349710b1a453439dc95486b018568b8a740aae4b04d74a63ba362bd851
t2,mB8,p128,ms250,ms20,ms200,t2,mB40,p512,ms250,ms2400,ms120,ce654a50173f75f3a32243bbdcc4f4a5962b370ee3fe0d51e2f5d2a25288dd81
t4,kB6000,p512,ms500,ms60,ms160,t3,mB20,p65536,ms2000,ms200,ms40,7cb809704f5207a6c551f1537edf169ac8c71fcf6f11f112238aa628cc582131
t6,mB25,p32,ms100,ms60,ms120,t6,mB16,p4096,ms800,ms20,ms20,69b8c11c1d2a2b77fdd2d45a14d15bec52d28fac0f724220390a16d09d1794ed
t4,kB25,p65536,ms100,ms80,ms80,t8,mB25,p4096,ms400,ms20,ms170,5f944076803133e6b5d6c5d91d8d39c2872ef3c367596b7efe6e959db20d329f
t4,kB100,p49152,ms500,ms200,ms160,t32,kB25,p32768,ms250,ms800,ms40,19629b94a51910a76140280baa0998ce26b2360dcbe6dc295751093f357e3d0f
t8,kB1000,p512,ms350,ms80,ms10,t32,mB20,p8192,ms200,ms2400,ms60,5169fbf596605a56a0ed0160fea4a2cf3919156f8ac3279590e06f7f3eb9a049
t6,mB30,p49152,ms2000,ms1200,ms20,t32,mB25,p128,ms200,ms300,ms170,ccdc51b5e40c4b25c35b7c285ccec6f37c8c14085ef9c2c93b637090f44b8b49
t32,kB25,p57344,ms200,ms800,ms10,t6,kB6000,p128,ms4000,ms1200,ms40,31592a8084df86e3b2db81760ad1e3599ad21a7a28f60828200f3da3a71134f4
t6,mB20,p16,ms500,ms2400,ms160,t8,mB16,p4096,ms4000,ms500,ms40,782b8e2f6c9c5ccc744944c0545e6d3f8c6d5f1785597064d29b99d4545c3c0a
t8,kB1000,p65536,ms400,ms80,ms80,t8,kB8,p512,ms300,ms500,ms5,11f2ffa7141cc9b83d4849905fa2e206b7dfdd223b499fc4f157d017b6b4c5e4
t3,kB1000,p65536,ms4000,ms150,ms170,t8,mB40,p8192,ms800,ms60,ms60,dcb8e5b7699c03b6d26fdb9fb795d70ec35534f42c73d8994e96dd749b82e1f2
t2,kB500,p49152,ms4000,ms80,ms40,t8,mB40,p512,ms250,ms60,ms200,bf9c1d632dc52447141ebc831d33d8db024fe87bf79feb8408a020b2394c02a0
t2,mB20,p65536,ms200,ms1200,ms5,t4,mB40,p32,ms250,ms1200,ms160,0d815de50de31c3c1b45ded2c51b341d58e21da268bfd69dcb16bff1fc45b88d
t8,mB20,p4096,ms400,ms300,ms120,t16,mB20,p49152,ms1000,ms300,ms160,d3bd6f702487ee9eed825b270a73b6f951b5fd7624ea880a2743c6ccf6423658
t4,mB30,p49152,ms350,ms100,ms170,t3,mB30,p65536,ms1000,ms2400,ms140,e18a21bb0bc91497d5e1e3b908cfa44f589cfea1a934740a0441b3652aa64840
