dlMaxRetxThreshold,dlPollByte,dlPollPDU,dlTPollRetr,dlTProhib,dlTReassembly,ulMaxRetxThreshold,ulPollByte,ulPollPDU,ulTPollRetr,ulTProhib,ulTReassembly,id
t16,mB40,p57344,ms170,ms130,ms55,t16,mB15,p64,ms160,ms70,ms80,bc41e0fa23018cee4c0ae2876161610d196d4625421bb10324a00acec8f191ec
t8,kB1250,p32,ms70,ms80,ms30,t4,mB15,p16,ms240,ms10,ms160,a42ce9edee633a529afd3138c3591418bb1518ae59bff1843e5923e786182e4f
t16,kB7000,p4096,ms500,ms800,ms60,t6,kB1000,p256,ms240,ms350,ms110,f397779bfd5a4eb66b06bc00d95c3f8db6428c5a1a40f6cab40afb3f3eb5fb98
t16,kB3000,p256,ms350,ms120,ms30,t3,kB8,p32,ms170,ms40,ms90,485b386522fba7913aa375468b696f3b1c3f79bf33e66c6a35810fda672c69d0
t16,kB2000,p32768,ms20,ms1200,ms120,t16,mB8,p57344,ms800,ms50,ms55,c69ebf6b38b79836b744ba815c9e3c03dfeb6a611f05a1f14712cc77c2aca911
t16,mB16,p64,ms400,ms110,ms85,t4,mB15,p2048,ms220,ms50,ms95,d9840c84d981c17fcc3503491d15d88c7d028d17b0b1c6dc68e23dca20f76113
t4,mB15,p128,ms250,ms90,ms120,t2,kB100,p24576,ms60,ms150,ms130,c2a764efcb68d0fc6b42a3f533c62a1a051ad5f2455250ba4d292aec79fdfe84
t2,mB40,p6144,ms180,ms150,ms140,t4,kB4500,p24576,ms1000,ms120,ms5,c4639a6791f3ed579d87f982b6d26f07757a929457c07f4202fd4e524074f8d3
t6,kB8,p12288,ms70,ms800,ms25,t16,mB9,p28672,ms90,ms1200,ms85,ceee339acc910b2226a3c078c5ccd04dcdca8cf153049214854b2d97c379da0e
t2,mB17,p20480,ms250,ms2000,ms85,t16,mB9,p28672,ms200,ms110,ms40,c5dd570ab9b555dbbda571f6c0365049f8cd2fb09d5a63317f88465635a9f709
t6,mB17,p2048,ms90,ms300,ms170,t6,kB5000,p57344,ms220,ms350,ms130,d0b753fac0c8d44e1e859dbeb1a62e22c04c5500671e1f4f52f6aba91976640a
t6,kB15,p40960,ms130,ms800,ms35,t8,kB50,p32,ms180,ms2000,ms5,7a5c23c4aa134c05f4150b1678dec29cc82448156161ad94542516ce1e1309d6
t4,mB16,p16384,ms250,ms1200,ms140,t3,mB16,p32768,ms10,ms30,ms75,f3e40b5671224162a5c23ecc475426da19c4312c96425de0a0f7aca0d934720d
t16,mB16,p4096,ms70,ms120,ms190,t8,mB8,p2048,ms190,ms250,ms120,b87c4d28c2a9fd16191d1434e6d56edb0abf0d3335336f943490f9ee3d7530a5
t16,kB1000,p6144,ms220,ms90,ms130,t32,kB125,p256,ms20,ms400,ms60,137b7869c40e55be585bd9378d28965353701e1114e9391797c05255879797d0
t2,mB10,p6144,ms250,ms180,ms35,t32,kB4500,p57344,ms110,ms90,ms170,1b041a679914b869ee20cc09a31e08d3b2b81512e3f23b7af2b498993a6baa2e
t16,mB16,p57344,ms40,ms1600,ms35,t2,kB1500,p16384,ms110,ms350,ms130,f8f8b84533f14f1261fb0b0e825ea7bfbbdaf12a8fc1384e38cb6dcb457ef76b
t32,mB12,p20480,ms220,ms500,ms45,t2,kB1500,p8192,ms70,ms500,ms15,dc17cdcd1f7c8ba4f240a013d40b494239b1844417bfe6c565d80f903c0eb443
t2,kB1250,p512,ms180,ms10,ms55,t2,kB5,p49152,ms40,ms1600,ms15,72c5921162516150deebf5d9ccf04fc9f8bf17a4271e9d782a5d9b15927e57d9
t2,mB40,p4096,ms140,ms60,ms40,t16,kB4500,p57344,ms180,ms2400,ms75,c0de6dfb1d83900a7622f0576e487c86d21be76da4850035cc35f6756458b847
t6,mB13,p4096,ms230,ms1600,ms85,t2,kB7500,p8192,ms250,ms2400,ms180,d1ba7492529cfc637a3bec3e8c95237eaf8d3e9b7a0909367aeed5c48ebcffdf
t4,kB750,p8,ms100,ms1600,ms170,t8,kB75,p64,ms450,ms160,ms110,3d8769f3f896e1c3a2f4672552717e07073f096e9fe2bbd14c375145a28a4f9e
t8,kB4000,p16,ms230,ms150,ms30,t2,kB8,p24576,ms300,ms160,ms95,386de4a5562a183bf04635744370c3cbacd7ca07d18f2a6d739e99460b72aff2
t32,kB1000,p24576,ms120,ms500,ms40,t4,kB3000,p24576,ms150,ms160,ms130,ed14eea9599ab510cbc5da64aae184a2ecc60a26ce9f6f2cd63b2abecc814eb1
t32,kB3000,p8,ms4000,ms200,ms25,t32,kB1250,p28672,ms240,ms160,ms10,d84f83ade631ba0e32a03e9780bc558587736fdc1f30a80cf48f8d2a86d85c42
t6,kB100,p16384,ms20,ms300,ms85,t4,mB30,p2048,ms240,ms200,ms15,2a3cb79afd37c05ac9c560acd72f4fb5dd902398618cd05f4a8edd2f15d21cff
t8,kB1500,p49152,ms120,ms500,ms15,t4,kB125,p57344,ms800,ms30,ms10,a3548f7542702840bf51be55e6e48a89a2768ee811590d79efb01b88059ed432
t2,kB5,p512,ms2000,ms2000,ms50,t16,kB6500,p6144,ms150,ms150,ms35,db0de0cc95f2d941b257ced600faeed5221391806a9b4310bbffc62bfbe62aff
t16,kB7000,p1024,ms130,ms20,ms5,t6,kB3000,p24576,ms230,ms50,ms25,40d41eb34afe8578730467fc3a35eea341ebae0247d809499d001e085d1acf31
t32,kB1000,p49152,ms180,ms2000,ms5,t2,mB20,p65536,ms90,ms1200,ms15,ba112c4ea07a437803c0a51982214418f81d264ae735c9fb8f2d77dc9bb07763
t4,kB7500,p4096,ms180,ms100,ms30,t32,mB10,p32,ms90,ms140,ms70,e041c1c9ed867e81588a2dcb13b639d4f48352ae580498e07aafc55bd2fff9a5
t16,kB4500,p2048,ms450,ms1200,ms45,t6,kB1000,p65536,ms90,ms800,ms45,5310c97d2d3f00bb52d93a6b0aeb30aed1d9a1fe961a27b9b9495abf71c0f901
t4,mB10,p2048,ms500,ms2400,ms190,t32,mB17,p57344,ms190,ms10,ms20,2f9569224125dc1f6539a8fb01540d661486689d648590f60e61c3d76050f318
t2,mB30,p512,ms160,ms250,ms120,t3,kB2,p8192,ms800,ms150,ms120,f7cc252569552c497ca82d5e39d60e90807091a2271613fb8ba7cb96bb6b6bf2
t2,mB18,p6144,ms350,ms250,ms90,t6,kB2,p16384,ms2000,ms110,ms5,5c3abe1ccdf1ad1e93c6953924790941a1c0338e223aca4b5404348e1bc17b58
t2,mB20,p12288,ms250,ms60,ms45,t3,kB750,p40960,ms60,ms80,ms90,c70c298433774e53611706eaa0e80a5c468efe1195fa136591e4e006cae4c76c
t16,kB2000,p65536,ms130,ms450,ms130,t16,kB1000,p32,ms500,ms180,ms80,7f0849b189148d376f088b44e9e8108ea0733b2bea0558cf0bb287bc9cebd2e9
t16,mB13,p64,ms150,ms160,ms100,t6,kB8,p16,ms150,ms200,ms75,0d79360b03392b389c1a12e418741ae3906384f3fb7b29f0c9cc5362afea6753
t32,mB20,p49152,ms30,ms10,ms5,t4,kB1000,p32,ms120,ms100,ms70,3dc373f9028ae17be984903b132bdcdb6c57ce8dfd0bc43ef99c13c0e2dd0648
t3,kB6000,p64,ms50,ms120,ms45,t32,mB9,p32768,ms160,ms1000,ms95,8086c0878c12e4bb7889aa2fc04a876bfd4e7465d064e75a4df0d0fbffb9420f
t6,kB15,p16,ms200,ms350,ms120,t32,kB5500,p28672,ms180,ms1000,ms95,ca81dca712fa18ca8dbca3043d0d847b4a2fc65fe08c031e4fcb52ffdbb9c6d5
t4,mB40,p40960,ms240,ms160,ms110,t8,mB11,p20480,ms230,ms1200,ms170,5528dd08f584b1666fda7db487b6723cc72c12aaba8f3e4d1a063241dd5db1f2
t8,kB50,p24576,ms150,ms30,ms70,t32,kB4000,p28672,ms400,ms250,ms120,9fd9ba8089e2ff180351bfdce46378fd69b1adbbdf175f68a4950b42c02795ce
t8,kB50,p16384,ms70,ms400,ms150,t6,kB1000,p49152,ms250,ms90,ms200,a041e39f5e1132daf36eefbab876b63b5e0f88eca1073c4666fd991e374178c9
t16,mB30,p49152,ms30,ms400,ms120,t2,kB10,p12288,ms50,ms120,ms70,5ba00c1b77f01cf1edfa594c48e54e27b2f38657bedff8a3053804e726efed54
t16,kB75,p49152,ms150,ms100,ms40,t2,mB25,p256,ms30,ms300,ms160,e05c863ab1b7378c04a9d1112137876ec13118510d9ab6db0cd3468ddd27f868
t2,kB50,p8192,ms90,ms1000,ms180,t3,kB5500,p256,ms50,ms800,ms25,50b6690f460af1826f30ff215bfd57a27db7f3f26ca31eca075d80615b664bf2
t6,mB14,p256,ms50,ms2000,ms60,t4,mB30,p16,ms90,ms150,ms200,cdce0822916cee0fcc90619452cbdbd8cc4d2257615d69320b7e0801ee7d211b
t4,kB750,p1024,ms300,ms1600,ms95,t6,kB5000,p16,ms70,ms40,ms180,99adea54e451428c8c2d52ce6aa94785cd3ed51de715d10eb1c1a44cf277c2b8
t16,kB6000,p1024,ms80,ms180,ms110,t4,mB8,p256,ms2000,ms40,ms5,492c56f375839b200e9831a5070d63ef4ecd4e54043d1ebcd395d3fd7e6ee98d
t4,mB16,p6144,ms210,ms1000,ms20,t32,mB9,p8,ms180,ms450,ms25,b4df1b860bf13a9b8d16f0957246d88c16156b49671fa39b763cc2eb2e1e65e5
t16,mB12,p64,ms170,ms1200,ms55,t32,kB2,p28672,ms170,ms2000,ms190,3a1719651ff6e887ddc5744e4e97665947acd2a7c0e9ad54753aa5f105b20cde
t6,mB16,p20480,ms350,ms90,ms50,t8,kB4500,p40960,ms4000,ms90,ms35,e11d47bbcea35ae93387ba18dbb79006e503107262470cdf9aa278255927b69e
t6,kB8,p4096,ms500,ms20,ms85,t16,mB20,p28672,ms150,ms200,ms5,f1fdda2df1751121fb621a94493081d6e4610c321896839a01069b3ce598296c
