dlMaxRetxThreshold,dlPollByte,dlPollPDU,dlTPollRetr,dlTProhib,dlTReassembly,ulMaxRetxThreshold,ulPollByte,ulPollPDU,ulTPollRetr,ulTProhib,ulTReassembly,id
t32,kB7000,p1024,ms450,ms140,ms45,t32,mB17,p16,ms70,ms400,ms85,a920391097562e6b11b62d4857f4da99dea0cf8da2b0ac9f10d735663a0a7b01
t3,kB5000,p512,ms170,ms70,ms140,t6,kB8,p32,ms90,ms1000,ms100,974fa88f226e680a904171f92a03236d0ce0cfeae32a3e6770201ae4a5e90f63
t3,kB500,p16384,ms110,ms1200,ms5,t2,kB7500,p8192,ms60,ms130,ms100,8153c9c4e1466291b80a531db653ae2cf8d9fce29677fded065c91177fe8aad1
t3,kB2,p24576,ms80,ms1000,ms70,t2,kB75,p2048,ms2000,ms1600,ms55,3275fa63a1d244ebfb20e0e208dec91ca4f57488b37b7bc973b9c3a505de9ec9
t8,kB6500,p512,ms160,ms30,ms10,t3,mB9,p20480,ms2000,ms500,ms200,b8aa20769fbfb0372e6413c7ce4d2bb13f191fa60a551529ff24e97e58249623
t3,kB2000,p256,ms110,ms160,ms150,t16,mB20,p256,ms500,ms250,ms140,eba4bbc52bf50178c3e52bb532d0cab1ed9fa5ef72841f6c21f7967c4c285519
t8,kB1250,p64,ms10,ms800,ms160,t4,kB500,p40960,ms220,ms200,ms100,3cec407d710ad64278e31320ec743060c43e21a526488152928eb1864b10b2f0
t32,kB3000,p4096,ms450,ms1000,ms65,t6,mB15,p6144,ms4000,ms40,ms60,a5109f600095087f39010101f0789a04b4e8b98f860a71317d1b0c08658bde6f
t32,mB15,p20480,ms450,ms2000,ms25,t4,kB1500,p28672,ms2000,ms150,ms90,a6262ec9689228629b4101c6ef3f944f32944f01004fbe9dedc08372eaeb2a18
t32,kB250,p256,ms40,ms170,ms10,t6,kB10,p8192,ms60,ms130,ms200,e4a829b39ae24d0fd6502f6d823af4b03c24b2c38b35935facbfc57c276d7dba
t8,mB17,p49152,ms100,ms30,ms65,t8,mB9,p128,ms30,ms130,ms75,4e897202ff71364c8ed976266ebbab834079752e3e11c3738cc0e0d517783da4
t32,kB10,p16,ms110,ms70,ms50,t8,mB12,p16,ms350,ms500,ms30,da7c04190d5e9d268e3880b710d8ecf2fe0ac734d79c73f6734d8a032c9cf13a
t32,kB100,p12288,ms190,ms140,ms55,t16,mB30,p8192,ms200,ms350,ms110,d15d01860307b6708d47f837c3c541fe09dbab14f456addf98ff504509c4f489
t16,kB6500,p128,ms180,ms1600,ms200,t3,kB100,p24576,ms100,ms20,ms150,ba19f7a8840112cd54ad7ad8a282b0670f699e288ec3e0cbc333e748ea53c420
t2,mB17,p40960,ms200,ms2400,ms65,t2,kB7500,p32768,ms100,ms70,ms50,7947ea0de52eb1a705f6c6b8cfe77622b712c27f589c3ae65136355d7bfa71de
t8,mB10,p49152,ms200,ms60,ms140,t6,kB5500,p64,ms120,ms10,ms30,61b5e3de43f24f917c76d89b5b5feceb6fbf43e66f6866fab5f369fe42a8bd26
t8,kB500,p4096,ms350,ms140,ms190,t2,kB3000,p64,ms180,ms10,ms200,abee72ce1ce96724cd34d93f1acbdc11e28dfcfd6d3063f1d06d87414b9b7ff1
t2,mB11,p16,ms70,ms200,ms10,t3,mB18,p8,ms10,ms80,ms20,56312861be1b41e823196f9b2f5712378dce850ecccc0944ae745a0f59e8ecbf
t4,kB1250,p49152,ms30,ms350,ms25,t3,kB4000,p1024,ms50,ms150,ms130,02d3f14a05d03dbcc1b915c92ef60fea4e9cfbe3fea2ca6bd37545e0181404cc
t4,mB11,p32,ms240,ms60,ms5,t4,kB500,p20480,ms150,ms500,ms190,0d6240e0000cf7c614fa2eb8984c500c29e03b28761d3d5136d62a010a6289da
t2,kB15,p16,ms150,ms160,ms25,t4,kB1500,p40960,ms30,ms800,ms190,eb69b60b078082232043e55942b80b03928fa78edda9644855b0db470cf2c792
t16,kB2,p49152,ms90,ms80,ms80,t2,mB25,p1024,ms800,ms2400,ms30,cc30835279f121558d4d732f9a431c567dfa489cac80e9d1fdc7b9600b6ea0ff
t16,mB13,p57344,ms200,ms20,ms65,t2,mB14,p8,ms800,ms140,ms30,92acd18096f92bafa24f7e1c6919426bc5d6d2874619bfbee5903c7f302d8505
t3,kB375,p40960,ms210,ms100,ms65,t6,kB4500,p24576,ms40,ms800,ms90,9fd9c6e10eeeac8c77782e7da3a75d421c52c7ce007df134af07e4d8cd6d672e
t3,mB18,p16384,ms40,ms160,ms70,t6,kB1500,p16,ms250,ms350,ms90,ea808bb5ed72252de194b70c0443801fb4831d63f91c2e1ed8e6443e50fdf3ad
t6,mB9,p6144,ms170,ms140,ms170,t6,mB14,p16,ms100,ms180,ms190,530cb80e8bf980fd413bb64a2dd828a114bb333705253fdeb5aef6a88bef1ca9
t3,kB8,p6144,ms170,ms2000,ms30,t6,kB8,p4096,ms100,ms1600,ms20,f2eb7ad9d1f52e83406bcbc8f73f6487cdc531a237994980f814c0d20c66f5ba
t3,kB8,p8192,ms100,ms190,ms130,t6,mB8,p49152,ms400,ms100,ms45,cb64dc18e76c1d75167e2df3ce2e2ec6ecb2916a28220f0800ec93ecf834e2ce
t8,mB10,p256,ms350,ms80,ms160,t6,kB10,p6144,ms250,ms100,ms45,85b25acc8fca01132c87844a9e38ac2572640ac56b1359f6e3a01a10e99b3092
t4,mB40,p4096,ms30,ms40,ms5,t32,kB5000,p20480,ms4000,ms30,ms140,bd3d1fc08f9d6f0c13d427693f354de1e13e57a4d8f95032ffd0d0ce7906622f
t6,kB50,p20480,ms170,ms150,ms110,t3,mB11,p57344,ms40,ms80,ms100,babc934701118ace4faeb70d553bea986cb9be29b9a3b8ec3bc82f43c5a9175c
t2,kB250,p32,ms150,ms50,ms15,t4,kB4000,p512,ms300,ms20,ms75,1a9b3b48f0e7f7c182c5a50c15c100de93db764e7f2a1f144b47e53942174605
t2,kB6000,p256,ms240,ms300,ms180,t32,mB18,p6144,ms20,ms140,ms45,ae47d2b53c8ba9c8917100b36597c8a0cbba8dca07a70e0a9d17b835c8ab5c5b
t4,mB18,p64,ms500,ms30,ms75,t8,mB40,p8,ms2000,ms90,ms160,183ba27487dec5f7092ad62166688ca0ca1b64233ff55d0db17f3d6dc287ea12
t4,kB6500,p8,ms200,ms60,ms200,t8,kB750,p512,ms240,ms180,ms110,6c367f01ac6995e349f3ebd45b98dbf434028f014684625824b5bb150a110e08
t8,kB5500,p16384,ms30,ms60,ms160,t6,kB2000,p20480,ms250,ms80,ms50,f1f0c2876c5ddf94e1ee7063da541f44572177303d62255fc01569228a7854e4
t8,kB1000,p8192,ms250,ms160,ms40,t6,mB15,p49152,ms150,ms120,ms50,dc36d6e14858b9c154d3059fa0a7470cef5e647553bc1102e3f238667941dbd7
t3,kB1000,p65536,ms180,ms1000,ms70,t32,kB25,p32768,ms250,ms1600,ms15,da5d92db7e0c393af7bde71bcee590414f4a2f5c33e00c6688007926caf34818
t6,mB20,p24576,ms40,ms40,ms70,t32,kB250,p64,ms60,ms80,ms190,18f6728651ff0092006b8f4dc8a986d65ceb7ad3af43848f15cae6b838109083
t6,mB14,p28672,ms40,ms200,ms190,t6,mB20,p2048,ms130,ms2000,ms70,12e80d00aa802bf65629b880b8b678dc757d648336e0cb4172161818f9533d23
t8,kB1000,p4096,ms170,ms2400,ms65,t16,kB7500,p128,ms400,ms300,ms170,3a65d879eb179f279f27de789e326933d71f6c8bf843c77f2548eac3efbcdda5
t3,kB6500,p65536,ms20,ms50,ms110,t6,mB13,p64,ms180,ms200,ms170,22031bab9e2b86abfa896a995d9a34917541b286693728b1c8cd2a74ec07fdd9
t3,kB750,p8192,ms210,ms50,ms95,t32,mB13,p32,ms450,ms160,ms25,4a0e52c07084a1c1af2982d4646a5b0d61075fd00ce07b8abdc00a58c20ce92c
t2,kB250,p16384,ms400,ms170,ms100,t6,mB10,p8192,ms130,ms140,ms70,81a6de862f2925293c08ddb9139f0d9e27aa19eeb031eb715de6025e4744ee64
t6,mB30,p128,ms10,ms2000,ms130,t32,kB25,p12288,ms250,ms1600,ms70,84cbe51ac4b31be8fdf6296db652f9c9c0aecf263f40c3ab10d7744b85d497ba
t3,kB2000,p40960,ms80,ms80,ms120,t32,kB1500,p256,ms130,ms200,ms90,5b8488fdfdda88ccd14dbbcee04d51a01d4ac11aaa155b3e7b2210a9c62e3bc5
t3,kB3000,p16,ms80,ms800,ms50,t4,kB1000,p64,ms50,ms10,ms180,5df56c30173bce74e490af3343fcdfcd2f6fdd8904619be357071370aacdd123
t3,mB20,p24576,ms200,ms150,ms80,t2,kB5,p8,ms80,ms350,ms15,82caaeddaf3d35bd46bc9b0877e6f17cacf42bf56338085bd0a281ee13b99137
t8,kB125,p57344,ms250,ms60,ms110,t2,kB125,p28672,ms40,ms1000,ms100,58359c284520447b6735406546876820a5cabd953e9ffdb2516f29d1c0900fad
t6,mB25,p57344,ms150,ms200,ms10,t2,mB12,p2048,ms140,ms40,ms30,15dec451e2f7e7a6a2b26bb0e4b7561921afcd917b970e452211755999c3b756
t2,mB30,p40960,ms10,ms130,ms180,t2,mB30,p24576,ms2000,ms140,ms95,eba167e66f53aec97f05fcba3f9bee2d7cad0074baaec0121f1cdee250a8d59d
t32,kB5000,p6144,ms800,ms160,ms20,t2,kB50,p49152,ms230,ms40,ms60,4baff6650e017c2907de1a0002cbf8e76900137b4606068c4d6903ed6577dcfb
t6,kB3000,p6144,ms160,ms90,ms170,t16,kB1500,p28672,ms150,ms160,ms70,b3847a69a92468b5000ab023e39d9205a0858393fc2d23823e9bc493e9abb3aa
t2,mB18,p32768,ms300,ms90,ms150,t6,mB18,p6144,ms210,ms70,ms30,ba253a1c7f4b617a03d720e74d5abed0090cd784fbd2630127d8a5f590a8a07d
t8,mB30,p12288,ms130,ms140,ms130,t6,kB100,p1024,ms60,ms10,ms120,3bbc6c8b829a1c9892b53f4de18dfa0ce72561db9a606c0b2e98ed64c405495f
t16,mB30,p32,ms230,ms200,ms55,t2,mB16,p28672,ms140,ms30,ms45,0a96374fd69e1f67a4b870aaee4dc9576996814d3941776ccc2906c82ab82e81
t2,mB16,p8,ms20,ms180,ms130,t8,kB7000,p65536,ms240,ms250,ms40,8406306291fa829f5af2d321731858f652faa5526ea1a69dc35a09f59f47ff2b
t2,kB1000,p8,ms120,ms190,ms150,t2,kB50,p12288,ms220,ms80,ms160,4cc65dc22dc9226ccaf9e56839ec3bd6076c9c8c697327ee03921ee7053cf3de
t3,mB13,p1024,ms4000,ms90,ms85,t8,kB1250,p4096,ms1000,ms450,ms190,66ab285b3b7a096d560bcab6d724008f991acdf801ab4f4eacd8870d06b9608d
t3,kB25,p4096,ms400,ms20,ms120,t8,kB1500,p40960,ms450,ms140,ms10,2380c9468757928c844ab22729894d0ad6eba0529b0015e86741255402425434
t6,kB500,p12288,ms1000,ms200,ms60,t8,kB2,p2048,ms200,ms160,ms65,8378083d90c19bd3d2bf4d76dd5e64af7ca331dfdaf87948bfa0252e61b96967
t8,mB8,p8192,ms10,ms180,ms160,t3,kB5500,p32768,ms40,ms1600,ms180,612506b72604d59f5ac935eda353faa84e1c1b9455e86bf55d95110cb6b25ddc
t16,mB12,p256,ms30,ms2400,ms40,t4,kB4000,p57344,ms2000,ms500,ms75,1eba1c104800eaf79017451d024c27f59875d8969aa6c83f8ff3fe726c7aefd3
t32,kB50,p6144,ms130,ms0,ms20,t1,mB30,p57344,ms4000,ms70,ms130,981b9536c0d76fd9c511da237805e074775d8125f5849b061920b0cf1dc541e1
t6,mB40,p256,ms70,ms160,ms50,t2,kB6500,p128,ms50,ms180,ms75,a9fd8bba2fe84c75a4835ff5279fd1c265ac41c0dd122c5441e18269f1917f9f
t6,mB20,p64,ms80,ms50,ms10,t4,kB50,p16384,ms130,ms180,ms110,e78c0ff3e2fc79e633cad5f9f8dfa538441ddfcda21c84dcacd3f7d611df3513
t8,kB1250,p1024,ms800,ms180,ms5,t16,mB30,p2048,ms80,ms100,ms110,336c04774cb19e9d3f70946d28401de6b6e50109b35498523321a4e3dcc9ceba
t8,kB4000,p6144,ms250,ms40,ms110,t6,kB750,p57344,ms60,ms90,ms45,64f03859dda1bb366e940a9b0255ab84f688d2308b4ba249e66277875387c78e
t2,kB500,p57344,ms10,ms120,ms85,t32,kB250,p65536,ms240,ms170,ms95,8e1839193d657ef483b45c276479c06924d746982841acee8d420f7705ad6ff9
t8,kB6000,p32,ms150,ms10,ms10,t16,kB1000,p65536,ms500,ms450,ms75,72bfaed094de51c7191c16440aa680abef77577278f393988d68378699964a1b
t8,kB6000,p57344,ms140,ms250,ms45,t4,kB6000,p65536,ms30,ms160,ms90,02ba8f3c0dd42ed74231abc424c0e74cf26260f1dcc8adbf004aaafd29e0fe12
t4,kB10,p65536,ms160,ms190,ms30,t16,kB7000,p4096,ms150,ms130,ms110,e458270e3bb2eabc32fd962b658bafd3ea238c9f3ec996a5184acc630a86f81d
t4,kB4000,p256,ms170,ms190,ms35,t16,mB15,p24576,ms60,ms500,ms30,df61e74a62cdccbe5ad4487cf3e9b52ae9f8c4f6bad27c70d2d72587ea8570f7
t4,kB2000,p20480,ms20,ms180,ms35,t8,mB10,p4096,ms100,ms1000,ms100,4e21ee90c46a216cdd9725c200d0097d7f7b3e414b5cf9bca1679af67f5c8b16
t4,kB15,p32,ms800,ms180,ms35,t8,kB6500,p65536,ms160,ms800,ms35,ca4a587f2b02bab945f5e2a3e318c16f38dfa08bd32500ffac594b9428e26a61
t6,mB25,p28672,ms800,ms300,ms90,t8,kB3000,p49152,ms220,ms110,ms35,dd2c2af8b5c8df4ed06cd19c1659f8186bf259f1b454b5271c2f6c003380f7dc
t6,mB15,p65536,ms60,ms1000,ms30,t2,kB2000,p6144,ms1000,ms50,ms160,f6fd9c45b20c3f539945cd860058d346e9b8f70d19c1641e982d9e2773b75307
t4,kB15,p65536,ms20,ms60,ms55,t2,kB1250,p32,ms100,ms140,ms45,c8c00fdafb9b3fff3965476104455bdd5e718de24e90b65a0d3f9bb95f213f02
t32,kB4000,p256,ms180,ms800,ms60,t32,mB17,p49152,ms240,ms50,ms50,46dbcdf895e9bd7ddd85b7a57914ee303b20b90b826e30ecbd8148d9cadd9b24
t32,mB8,p32,ms4000,ms1200,ms30,t32,mB25,p24576,ms130,ms800,ms60,13a31319b5e057e9d4f9ef1e7eb29b403fddfd4b2119744de3528c24bfbcfedd
t16,kB100,p16,ms250,ms60,ms190,t32,kB7000,p20480,ms350,ms180,ms5,6b1ff1f1f0ad7cd362726f0b7a6cc1618a35c24149a866a1576a8c6d9cd5a5a6
t6,kB750,p16,ms20,ms10,ms35,t16,kB10,p20480,ms400,ms30,ms130,9fd0632288bdf46b1a9874294adb9d375c60137e5daa650ef6db69c3c17f87e7
t32,mB8,p32768,ms40,ms40,ms70,t2,mB9,p65536,ms20,ms50,ms85,c1f0b9ae5d143576ca62bf43f0efd7deb1c66721dab48ab5fb0a4b493af7d165
t4,kB75,p8192,ms210,ms350,ms120,t2,kB5,p12288,ms240,ms1000,ms140,8d765dad24ef29221d7e433f2f74e11fc85c690c8e8b44bb42d89688c0f4b438
t8,kB750,p64,ms160,ms10,ms50,t8,mB30,p49152,ms210,ms2000,ms10,36dd0160cf89a51066e426cbac83e19ea8b40f4d9ae00b1f5ad3c8ca718f8a6d
t2,kB125,p28672,ms200,ms400,ms75,t6,kB4000,p24576,ms140,ms90,ms10,0ec75b944141fa653de610d12c6154253d0812b853b1e6e74835e2b73ba6a242
t2,kB375,p16384,ms50,ms1200,ms180,t6,kB50,p4096,ms170,ms140,ms35,89064cdb424a5273fc9b27f1c066dea3cd57c6894b637c7398044d1e360b0430
t4,mB16,p65536,ms300,ms110,ms170,t3,mB40,p24576,ms110,ms2000,ms65,b378e3a40540703acf22565e0ff0fd5ead61a70ad9af5799ec9a3458fb17fc4d
t4,kB375,p28672,ms80,ms1000,ms20,t16,kB25,p6144,ms180,ms140,ms150,8bdb8b916c5a0e01aed8a6966f0ddbbbfe6e0e5c4baac0fb813c0c6e12a74169
t32,mB25,p256,ms350,ms350,ms95,t8,mB13,p512,ms120,ms60,ms35,e22f17b586428e3da2bd1b390edb9fd663bac02d4ba67dd3c443e92d4696f16a
t4,mB11,p16384,ms110,ms10,ms180,t32,mB12,p4096,ms50,ms1600,ms45,ca04471a2b8c5e4f84fa74865d881c06f48e6b9c1bff9e6da0842bd298f26fb7
t3,kB15,p256,ms350,ms40,ms80,t32,kB125,p64,ms220,ms10,ms200,3ba03291897ee465b1c54802dda3b0aae3eaa8f8ff6b367c623b1b3560e046f2
t3,mB14,p256,ms150,ms1200,ms150,t32,mB9,p32768,ms250,ms40,ms15,fbb7d4a40e02ee682f5a0bc3e8867587b39ba7786af7a9905d2e1d48baa6873c
t3,kB5,p24576,ms250,ms120,ms65,t6,kB10,p6144,ms350,ms50,ms60,e9e5666c8f0f6281f4f214540da7a5e8ff564686f64d0eae524edc82bde77f3e
t32,kB7000,p4096,ms210,ms140,ms100,t6,mB14,p512,ms50,ms350,ms80,2f99f80ab75bc2682689bc79e43d8bca6649cc89ca45b750e76f24a3b11af71c
t32,mB30,p16,ms2000,ms50,ms25,t8,kB500,p2048,ms80,ms160,ms70,2af338299f3642b151ed6f0615aea5df6d46b0157c49a9571894001d19574705
t3,mB16,p40960,ms40,ms160,ms110,t4,kB1500,p2048,ms80,ms120,ms15,f5142aa93247996f012dd436295490451e417605b02208f8fb0c67bbfdb878c8
t3,kB750,p2048,ms4000,ms50,ms110,t4,mB12,p20480,ms450,ms90,ms35,e10fc6d4421983d29eaad5a71d8c240b184b4f78040685cb8ede053d1b4964d4
t32,mB40,p4096,ms180,ms500,ms30,t4,kB50,p512,ms350,ms100,ms80,5b52606d00fd9499a3602e292c9ecfc9f635005207716c4b9536d52433340b2e
t16,kB125,p16,ms200,ms500,ms35,t2,mB17,p16384,ms20,ms180,ms20,671c16347e2f6008d1cf9eeb807da15481b591ff866e2ad177958a68a1172cc2
t32,kB25,p20480,ms20,ms500,ms110,t32,kB750,p8,ms450,ms2400,ms85,d1e10a8bc33dcfa1ca53c7883e935c61d5f2b6d22fd4a2d0bc406a553377ccaa
t8,kB375,p2048,ms90,ms170,ms85,t6,mB25,p32768,ms120,ms200,ms5,521422c77bbbac4fec302db12d25f7cdb3a27392f3359eed5e9bbb063ee85ead
t8,mB14,p64,ms240,ms70,ms20,t8,kB250,p28672,ms110,ms160,ms130,fdaebd807326c1483cd081dc78dba5cb5065422945e8a3fbe08eb41987b568fb
t4,kB25,p20480,ms300,ms170,ms35,t16,kB4500,p2048,ms1000,ms2400,ms95,b4eb5dff592b44041afdb7fbdb4efe3c22bda932d97c6deebed66434d74dec7a
t4,kB1500,p40960,ms130,ms2000,ms40,t16,kB4000,p64,ms500,ms170,ms95,03b7c30617637b633b72ef7372e96e9e269bb313f3131e3199e80bc6b7602eab
t2,kB75,p65536,ms210,ms2000,ms60,t16,kB50,p6144,ms90,ms250,ms45,549b2df5ce1a3723138c74b006e95a4f998251c789b06ce6e1b5a3ffaaf27a74
t4,kB5000,p49152,ms230,ms450,ms15,t16,kB125,p4096,ms1000,ms130,ms120,0636e9645cac421fe9030e936a684ffb87cceaaca9eee11dac0aad8711020112
t16,kB4500,p49152,ms50,ms450,ms180,t16,kB4000,p49152,ms800,ms250,ms60,916df7ac3118545b7c2072c966ed8bfcc5aebf7602cec24bf646a17f56d9bfda
